"","SPX_Log_Returns","GFL_Log_Returns","IWGFF_Log_Returns","XPEL_Log_Returns","BRK_Log_Returns","SENEA_Log_Returns","FCFS_Log_Returns","DAKT_Log_Returns","CROX_Log_Returns","IDT_Log_Returns"
"1",-0.00157508309571464,0.0116350670602575,0.0434851119397387,0.0077030109618639,0.000595546434069534,0.00288208480793085,0.0118597055731488,0.00188146809970557,0.00552418875249761,0.00575161470589878
"2",0.0141368707578728,0.0169035772417695,0,0.0102298467398731,0.00980877823972358,-0.00365207521392389,0.0046624669833895,0.01121507082014,0.0107061423038031,0.0194295301874271
"3",0.00569899906776365,0.0259986300322394,0,0.00922362298637191,-0.000720865750967309,-0.00327904630345951,-0.00498107449668669,0.0293061265854995,0.0474876056817861,0.00590324153757495
"4",0.0143333279117555,0.00436465466662185,0.0767640162118381,0.0224727815995996,0.0120226328626755,0.00980498117206251,0.0131934268243432,0.0231946169804682,0.010974297018368,0.00293872141820358
"5",0.0036920225578619,0.00260997951937996,0.0339015516756814,-0.00324283892671171,0.00497516382016924,0.0017203674154169,0.00491603345271773,-0.0142098305726529,0.0174830684880638,0.0139861754585347
"6",-0.00581383975225333,-0.0110659252916749,0,-0.0365371752961382,-0.00400398025962392,-0.0229895764086493,-0.0222617894321782,-0.0180510316455684,-0.0129064408967591,0.00605801315827189
"7",-0.00249548169511135,-0.00882365354444061,-0.00956945101615067,-0.0109325441089031,0.00426180851407021,0.0011719142195129,-0.00706637651656926,-0.0371100096512313,-0.0274557949398189,-0.0387031971545538
"8",0.0035727732011533,0.00618482867835915,-0.0120920457650286,0.00139249659361788,0.00680688104188883,0.00331291342051356,0.0020394083527328,0.00565505748334506,-0.0140158827901954,-0.0141505176397537
"9",0.00099580683437495,0.00497853737663424,0,0.0432679950545563,0.000351878810023941,0.0173581405787936,0.0247814456128601,0.0689928714869514,0.0489230162373496,-0.0082203951249298
"10",-4.13533634078874e-05,0.0104623837466779,0.0264120995397771,-0.00474919258997814,0.00344877397627317,0.0168740380032816,0.00739936986929902,0.00524935588614375,0.00078117483175206,0.00700681345332633
"11",-0.00414345626659477,0.0103537394565005,0,0.0300410315522369,0.00270585441656027,0.000563894385772,-0.0035365288848849,0.00348432408261084,-0.0147883205816525,-0.00151908917951112
"12",0.0131755105775196,0.011097065011487,0.0224939193479678,0.0276213752253405,0.0110655575285956,-0.0243450973578536,0.00561105022604603,-0.0210904126576601,0.0357277909727652,-0.000608282398212611
"13",-0.00207151755428938,-0.0181960895709215,0,0.0111717820836337,0.00529956886643818,-0.034074140363616,-0.00467378452231625,0.00531445006349267,0.02655961138054,-0.0171834243924825
"14",0.00330070346194721,-0.00404397877166205,-0.0130598871146092,-0.0197749098641113,0.0125870510398238,0.00199001060697554,0.00684742942471849,0.024434025337282,0.0346854853046156,0.00432354742947827
"15",0.000854854811032336,-0.00289848542052725,-0.0141846349919563,0.0142046268127942,0.00259090235265927,-0.0174475299061097,-0.00539094110133712,-0.024434025337282,0.0333140685056035,0.00153967106128611
"16",-8.42653899829934e-05,0.00867054657684138,0,0.010557147348298,-0.00475517785300819,0.00645293628573379,0.0145506245693815,-0.014235115821872,0.00430373433102854,-0.00215617298763019
"17",-0.00597033531627386,0.00373401792754808,0,0.0222732028724934,0.00225691767474495,-0.00503779402995718,-0.00699090984230279,-0.00539084863487642,0.00937615308909607,0.00184842836393398
"18",0.000902781385836772,0.00114617986795063,0.0141846349919564,-0.00297741458944888,0.00157364841460334,-0.0320224614278141,-0.000619189223207669,-0.0181823190831904,0.00990071284005738,0.00030774462369632
"19",0.000851216649762855,0.0048564114880227,0.00468384931242644,0.0149326782936371,0.00528923114488238,0.000834049264718008,-0.00341243717681656,-0.00736651581676255,0.0264841467284867,-0.000615583983301268
"20",-0.0159371837574188,-0.0216053661883514,0,-0.0206415153287421,-0.00525837107654842,-0.00606254607017224,-0.00665137122122541,-0.057049688642777,-0.0391333942662661,-0.00308358600966898
"21",-0.0038485836071801,-0.0268572094481553,0,0.000681379031561811,-0.0118164633540064,-0.00315022837441073,-0.00617135430610499,-0.0419641990990321,0.0167176421938234,0.0189665833050857
"22",0.0193771935436059,0.007747487455338,0,-0.00546377514967605,0.0176268151898816,-0.00442709679231289,0.0746773849979082,-0.016461277054072,-0.172865787974349,0.0150379398619934
"23",0.00821933111769464,0.0746166351016102,0,0.000684548530873866,0.00708630902538893,0.00568833304591409,0.00320808544102741,-0.00207684394483923,-0.00524217503744244,-0.0086944539342002
"24",-0.000386180981073672,0.00932279070662943,-0.0188684843043828,-0.00948910366069907,0.00491871588458859,-0.00399954230653977,-0.0219810386939047,-0.00835077921741996,-0.0219914441056398,0.00360700535253486
"25",-0.0116539066659278,0.00408555711797629,0,-0.0370178777621184,-0.0131399174615741,-0.013591205176232,0.0103637672969776,0.00835077921741989,-0.00680104617148295,-0.0169445204241169
"26",-0.00702290802455006,-0.00381259570614273,0,0.0111223024189875,-0.00813458622840413,-0.00128371863247033,-0.00768852197571773,0.0103413537947328,-0.000249756544434611,0.0157435401005361
"27",-0.00724491338196277,-0.0324444143825422,0,-0.0209206519870241,-0.0100122132205932,0.0110710308027011,0.0079831401011148,0.00819676720417849,-0.0894586841363638,-0.0246325082521638
"28",0.0183061663087799,0.00281462857887635,0.022599831917241,0.0170846452123337,0.0120520964619576,0.00570042713256988,0.0283562370821447,0.0281708769666962,0.0412843808296721,0.017699648492298
"29",0.000452026439571923,0.0263501432254261,0.0419386892203302,0.00184878105383714,0.00695369076991868,0.00629590753631246,-0.0102623425867491,0.00987174847915409,0.0196347350953609,-0.0085056564537804
"30",-0.00458993887340337,0.0232694868254051,0,0.0737933070820823,-0.00390169610802264,-0.00146548755910281,0.000481800667874101,0.00392157365318186,0.00136954568407317,-0.00519951454337488
"31",0.00447394227954214,0.00613243784980032,-0.0180185055026784,0.00316254054050139,-0.00580375488726582,0.007722004513868,-0.00366828062822274,0.00390625496706499,-0.00385658441074524,0.0149142594176124
"32",-0.0016980650030729,0.00662346333223186,-0.090322638293286,-0.00197538744734558,-0.0010841349738029,0.0117806472206131,-0.0186446714025246,-0.00586511945239813,0.00291523825672326,-0.018908736912755
"33",-0.00158456157435621,-0.0042338161953971,0,-0.00807364581394533,-0.0004651000621323,-0.00164503433447457,0.00826939746058614,0.0590085531281101,-0.0120587246740363,0.00276711788984687
"34",0.00295379767285123,-0.00292134970812464,-0.0406147191541901,0.00305185661699145,0.003219745259183,-0.00930433683563206,0.0100473382746024,0.00919969689842342,0.0255798795718639,0.00184049030894698
"35",-0.0063981077277814,-0.00426447058782164,0,-0.0169688617392075,0.000679770760139544,0.00930433683563218,-9.71508363953202e-05,0.0127390257774297,-0.0426220661944023,-0.00892727735077849
"36",0.0118206888184247,-0.00187134595100857,-0.0156661167443995,0.0125872443056537,0.0111805535962753,0.0110521181169075,0.00242383163270934,0.0799035965931145,0.027987234910915,0.010458461433463
"37",0.0094007230254529,-0.0024112002710922,-0.010582109330537,-0.0139356533556999,0.00721298085721081,0.0022364753989171,-0.000677968140513266,-0.0168354144638627,-0.0112050387509065,0.00731701039722494
"38",-0.00144691406693542,-0.000805045049497785,0,-0.010308012134263,0.00190867277861779,0.00587218447672592,-0.0130695850578624,0,-0.056796498713348,0.0313975242787144
"39",0.000155022836344215,-0.0040351104302827,0.0267662266045197,0.0162276041297354,-0.00382099555677639,-0.000605856835717478,-0.0115528070731964,-0.0016992357529598,-0.0174915291164091,-0.0070901585555421
"40",-0.0112854688431582,-0.0105677743026074,0,-0.0306459107937012,-0.0184600485911625,0.0278902932745626,-0.0156144484392909,0.0101523714640181,-0.00909738513450453,-0.0164404202660307
"41",-0.00734551273927736,-0.0123338843336345,0,-0.0121062214916129,-0.00904693805872142,-0.0152433116256605,-0.0181192547094566,0.0232955626035221,-0.019503096879137,-0.0234802502709527
"42",0.00871945613249743,0.00302914573607249,-0.0702513385442584,-0.0148088598991889,-0.00369207577548609,-0.0100241414750941,-0.00690620396886843,0.00492207720542846,0.00220722707924965,-0.0512770273119056
"43",0.0129646808949717,0.00630379910394834,0.0165293019512105,0.00397060927241943,0.00494049662665724,0,0.00330438138521247,0.0510477650660239,0.0229328539903376,-0.0120897067174379
"44",1.66033164347484e-05,0.00680742480831619,-0.013201511858536,-0.0149714489937847,0.00494718095516787,-0.0205605614281431,0.0147363005221871,-0.00937506866545593,0.0686930688784193,-0.000986695857004319
"45",-0.00612735832758026,-0.0194552070396393,0,-0.01068753642939,-0.00345116707050634,-0.0501896807035933,0.00101525739044732,-0.0126383988717228,-0.0180932784597237,0
"46",0.00980621522681067,0.0210820785571682,0,0.0165601595646803,0.00633348300600655,-0.013718254968091,-0.0116362214633363,0.0313014600036495,-0.0655127046884197,0
"47",0.014429812235272,0.01612504979978,0.050739431177601,0.0528488249202352,0.0194919316779588,0.0460614145596736,0.0278427682933724,-0.0124032597834199,0.0453609072450221,0.0380937294146308
"48",-0.00200559146149757,-0.00106678224710721,0.0036774404458874,-0.0369799451383328,-0.00273538754498419,-0.0233011606150151,-0.0301041565866533,0.0170151050059828,-0.00345923869169499,-0.0133930499951107
"49",0.00235113032871787,-0.00481544546303083,0,0.0541707796754105,0.0145926759513182,0.0264369843017469,0.0175442867887394,0.0537442760066908,0.0558605889775081,-0.0389511259395809
"50",-0.00381929389682249,-0.0156761789218735,0.0540948200393723,0.0242053911794999,0.00601054079553682,0.033456193351891,0.00202021834859914,-0.00583092031079321,0.043288742303202,-0.0236417051685216
"51",0.00616957154862604,0.00678709582550108,0.003471364755459,-0.00822195822577354,0.00157885842489969,-0.00648037896706772,-0.0157643625824139,-0.00292825977908833,-0.0380420868012524,-0.0333596423595171
"52",0.0011474009066822,0.00808417344812109,0.0623703307264581,0.00261751229147736,-0.00196651925406232,-0.0269758143848233,-0.00926884973945404,0.00730463437888723,-0.00326515152378517,-0.0323188107541488
"53",0.0092779750975942,0.0165029401435873,0,0.0129855087124079,-0.00505316736149405,-0.00188028886485199,-0.0106097158783838,-0.00583943265155933,-0.00500433307095465,-0.0199047376997618
"54",0.00690857076132507,-0.0221549541841273,0,-0.00258369863403341,0.00832855726179463,0.00957341348664146,-0.00977258438518297,-0.0237048136551663,-0.00703095631913115,-0.0123620722949939
"55",0.000819089951469009,0.0115391781003663,0,0.00284165787012621,-0.0014577669762099,-0.11558477522199,-0.00327881345901033,-0.00450789643918993,-0.000697124449683857,-0.00794711449237429
"56",0.0121045804929023,-0.00053379600839271,-0.0925233688971455,0.0139612128193084,0.0116026075009652,-0.00209472913065605,-0.00265216286723313,0.0296757681461165,0.00322001065680435,0.00681566104742237
"57",-0.00367837646754294,-0.0048167075426679,0.0251902488285585,-0.00152753336358026,-0.00445345725618484,-0.00537319381899335,-0.00340485473632664,-0.0162125879778226,-0.0456887065093501,-0.0209730416935358
"58",-0.0047463538776896,-0.000805045049497785,0,0.00267157466113004,0.00106359132644523,-0.0141544945627014,0.00605701760355972,-0.0119582889888736,-0.0370584333165756,0.00115534312711311
"59",-0.0052590864742214,-0.00161211776529718,0,0.0508993786679284,-0.000177261990120559,0.0211573942481568,-0.00829779469612403,0.0441248049089379,0.0245199904978387,0.00384171094900306
"60",0.00370393054457435,-0.00999869741048603,-0.0458095360312941,-0.0116590948371857,-0.00488475610068419,-0.0299869229287454,-0.00675287688265081,-0.0262405726525173,-0.0140978406127817,-0.00307221025985818
"61",-0.00768828814943347,-0.00108692046296687,0,-0.0203623003686756,-0.00508768007442071,-0.0844869164843923,-0.00258450497519863,-0.115754076185089,-0.00985595813297073,-0.00269594352071887
"62",-0.0044969343849188,0.0132345401595731,-0.0927093981042675,-0.00625314701720528,-0.00337632723876575,0,-0.0105144758395652,0.0358344530092161,-0.0115750911214053,-0.0175067402178866
"63",0.0113907335176157,0.00987848631785563,0.0281708769666964,0.0328262934798293,0.00364473565844724,-0.0181607302507474,0.0152476874835467,-0.0112631922787108,0.0216178803000301,0.0282471398363688
"64",-0.000354139395549965,0.00424177971770871,-0.0168071183163813,0.00761927842241427,-0.00355495458039824,-0.00532627070125332,-0.0104645655022269,0.0112631922787109,0.000466784941330341,-0.00919894857305068
"65",0.00446356808634408,0.0105265893749517,-0.0521857531705703,0.022515681173328,0.00822586824186699,-0.0998867805537675,0.00519202995673542,0.0330478540462004,0.0100307520711611,0.00767169954523634
"66",0.0121943503964214,0.0155846275333042,0,-0.00792385436248005,0.0120666330405786,-0.0363566861199282,0.00688092206855483,-0.00933132742888419,0.0383459894833282,-0.0123030830537728
"67",0.00116999310665186,-0.00180577049131429,0,-0.00273471428226895,0.00292825977908836,0.0184938116341816,0.00374326742514857,0,0.040266842952224,0.00770713720804199
"68",-0.00197025820291447,0.00283621033500292,0,0.00035710971027427,-0.00128738387868637,0.0202207299842475,-0.0185310812056698,-0.017336919653277,-0.0242100359775645,-0.0221239449628235
"69",-0.00795406107003342,-0.0103521292212952,0,-0.00417436363137414,-0.000292837698238024,0.0255752682074907,-0.00304936473291078,-0.0290342975288451,-0.0250799797412921,0.00274349100606568
"70",-0.00286921292344196,0.000520086700128481,0,0.00809431887717096,-0.00164135394229284,0.00657814469880137,0.00315811137547365,0.014622518867542,0.00893421470270577,-0.0306004168679791
"71",0.00240213864623124,-0.0054751808885119,-0.0119761910467156,0.0267868058694743,0.000674489418521912,0.00199345063915321,0.0256548221958448,0.00963089306096115,0.0430005579105581,-0.0187378770238198
"72",0.00671958411816298,-0.0230076285918625,0.0527981855669708,-0.0174646424960765,0.00654491744631582,0.0107527067320292,-0.000423960888050934,-0.0242534119285031,0.0258203565470853,-0.00453331830719299
"73",0.00738390509501471,-0.00671057913886624,0.0716559889064352,0.00386850022329258,0.00574984450043501,0.00196819979050203,0.0104413822746463,0.182048742715056,0.0484579610045592,0.0184167790141506
"74",0.00843448303167064,-0.000538829140955997,0.010582109330537,-0.0214044350513122,-0.00525483350195902,0.0249666789102379,0.000314655950641132,-0.0750529037164992,-0.00340715837560847,-0.00365628889270307
"75",-0.00102493215530522,0.0137338688564506,0.00105207795080383,-0.00864353489457371,-0.00715721905482148,-0.00301827644445456,-0.00557445967162793,-0.0575044944801912,-0.0155984205540987,-0.0347860966102071
"76",0.00384796953285714,-0.000797885374664102,-0.0169675332567032,0.000843627628374312,0.00922177725688409,0.0082102269678161,0.00944788540319338,0.0441808332817206,0.0243700601656032,-0.0148591843939967
"77",0.00709206685233775,-0.0139338183860996,0.00533334597536238,-0.00386240663963006,0.00316128979273198,0,0.0187346745967674,-0.0165293019512106,0.00188648071714375,0.0148591843939967
"78",0.00235513496436545,0,0.0262482260749364,-0.00169449321304906,-0.00846219059174305,0.0113822909076129,0.00368482111319539,-0.00303490369515394,0.0198272875434596,-0.000421587541822304
"79",-0.00677982747182637,0.0144658038261166,0.0356271776431513,-0.00790519142869968,0.0121329484814951,-0.0165742414309746,-0.0031721917933227,0.00606062461169095,-0.0639792549634055,0.0117352784511683
"80",0.000324042111069759,-0.00533324833047725,0,-0.0201031005094262,-0.00245526361087712,-0.0146269750799683,-0.00112813158662084,0.0515198548235156,0.00792975358000893,-0.0125787336197058
"81",0.00402603850351451,0,-0.00752826642079152,-0.00976471234499815,0.0111305450771514,0.00554470516108457,-0.00731160412134122,-0.0291141378482489,-0.00122209652866868,-0.0135941416836367
"82",0.00281071952777189,-0.0216226643462758,0,-0.0208473298350468,-0.00588064982239664,-0.00721418243157081,0.000826448384604762,0.0132063548136103,-0.00646140535649989,-0.00643634137844725
"83",-0.000155450992359657,-0.0109890315343522,0,-0.00903226785688159,0.00636671134405807,-0.0174161422141739,0.00545864196579407,0.00581396986541982,-0.0171312167287203,-0.00517916287736645
"84",-0.0064453931102946,-0.0405919090107146,0,-0.00571953979760033,-0.00140175391582037,0.00649625210015196,0.00297422332556906,0.0186652942193599,-0.157914008439991,0.00560955501554392
"85",0.00982937576323399,-0.00953895221606325,0,0.0273883666137562,0.00143036985956346,0.0545115926507104,-0.0231014830178897,-0.00142348778485385,0.0555169724234931,0.00129002307465385
"86",0.00146763555248568,-0.00845858544221093,0.0248769047554047,0.0298642424461787,0.00612736298334541,0.0278672614454567,-0.00146823553913533,0.0239279536952358,0.0019400348170825,0.0191535230177902
"87",-0.0026686454237225,0.000292932190872366,0,0.0191434236280678,0.000852060485999502,-0.0431798245199688,0.0249792971386356,0.0220091414917898,-0.012537875061763,-0.0295207372657229
"88",-0.0139362004736013,-0.0183220668719463,0,-0.0339015754138117,-0.00304217444587376,0.00108227825881089,-0.00605786270521696,-0.00136147059832107,-0.0255574436919967,-0.00872230650153185
"89",-0.00255122545013236,-0.0138139343357037,0,0.00932668566010108,0.0074326469833469,0.00888418807655319,0.0168499528950066,0.0202299549027039,-0.00509450806281244,0.0147828554521485
"90",-0.00531416947130444,-0.00242211260068524,-0.0633925768360199,0.0114455743169411,-0.0108554861552734,0.0337317615139956,0.0109775677096984,0.00665338449073667,0.0204128319163963,-0.00389191644638221
"91",0.00898361890983968,0.0141462066824633,0,-0.00330948397068683,0.0353405496728937,0.0495425803509817,-0.0040144072504027,0.0300479823596912,-0.0135940203817434,0.0193098578067746
"92",-0.00422720496847718,0.00268618304178406,0.0460439385014068,-0.0112353303761421,0.00316676065106913,0.00393798205038887,-0.0268042086914521,0.00128617381074431,-0.00402805759927364,0.035486824997946
"93",-0.00706361912972832,-0.014107868402833,0.0535407669280298,-0.0827987836049084,-0.0158230443609299,0.0100208588769451,-0.00600908121858455,0.00768249617201621,-0.0107242323090376,-0.00205291820173553
"94",0.000250682479120068,-0.00697724172984767,0.0303407170526722,0.0774455184752709,-0.00290903142209217,0.080790775993046,-0.00031182928558246,-0.00127632435960468,0.000485583896197164,0.0159024062689164
"95",-0.0010702648012543,0.0009128405460968,-0.011560822401076,0.0384474261506917,0.00383039056792295,0.080353226445074,-0.00228954521643847,0.0152094186635287,-0.0236761788487739,-0.0093477502459138
"96",0.00573400484421713,0.00273350223953721,0.0229895182246988,0.0179756281355807,0.000362721979666728,-0.00310979826539769,-0.0089281194216682,0.019925939461081,-0.0137131924293459,-0.00984820736584788
"97",-0.0116181394942734,-0.00638987476560544,-0.0276515313305101,-0.00591647670920868,-0.0111645551908199,0.0231924400048114,-0.0148812473854506,0.00246305543239781,-0.0144150092358981,0.00452585725737235
"98",-0.00758408175763047,0.0217400490503485,0,-0.0100192154931922,-0.00110078900280508,0.00324083728579084,-0.0037552135149758,-0.0249078879129627,-0.039523426850826,-0.00824412027162442
"99",-0.00774281141350198,0.00298239627150324,-0.0188684843043828,-0.00565008432364548,-0.00260139554848753,0.0044390105623364,-0.015381577575025,-0.0114142012844401,-0.0165169024609265,-0.02133522563838
"100",-0.000148717805300194,0.0141929951812436,-0.0240975515790606,0.0135307698854776,-0.00178534655995131,-0.00100713074301361,-0.00800049647691134,0.0251902488285585,0.02488516250268,0.00168988820231022
"101",0.00685563495203654,-0.0138952680149838,0.00486618965117291,-0.0195767377356461,-0.00133400148641671,0.0219263717345679,-0.00419007264209228,0.00619964787952543,0.0340140516728728,-0.0165997129822075
"102",-0.00278133108186116,0.0121322055311728,0,0.0262149436753255,-0.00432639217942473,-0.024347660270414,-0.00776480228717783,0.0122851667945778,0.00437459359067684,0.00385523955519105
"103",0.0109843307241027,-0.0139200786944907,0.0380998462322704,0.0132623037298203,0.0104707138572089,-0.00729932283163202,-0.000111394299567587,0.00122025640522937,0.00708071941208709,0.0186367571866102
"104",-0.013549353975714,-0.0253714347839874,0.0230957147946492,-0.0281408739180163,0.000112842949517884,-0.00183318111900053,-0.00894967217702055,0.00607904607638219,-0.0423098570613318,-0.00842820935415426
"105",0.0066955009816517,-0.0120019156940799,0,0.00179718493229447,0.00459008463587679,0.0163789325275568,0.00459674650121831,0.0192082736382672,0.00482535300749913,0.000846037392250476
"106",0.00624507867164626,0.00740296489834608,0,-0.0052808932453294,-0.00106821005870155,-0.0129190328717148,-0.00235180538303573,0.0165098089638123,0.0133057892362616,-0.0140518099742506
"107",0.0144040686621092,-0.00338614564121293,0.0314632694557849,0.0140998992767635,0.00767688688876269,0.00506638017403429,0.00313445677473794,-0.00117027514819054,0.00525262050917007,0.018271209116159
"108",0.0038258540979752,0.00400062599965983,0.00220994565080289,0.000474507722275157,0.0077014045015049,0.0281034932320662,-0.00492997014155379,-0.00941183418234637,-0.00525262050917003,0.00336277281999548
"109",-0.00159821298827165,-0.00492613897960239,0.010977058631151,-0.01217049960585,-0.00238467791258621,-0.0528669199312578,0.0032519837942652,-0.0118907465215218,0.00514987254762043,-0.0190643886600974
"110",0.0017975129247826,0.00154195357544469,-0.0220759516991997,-0.0028853710635741,0.00625463249169813,-0.00103657107975047,0.0259697712088016,-0.0315943654182172,0.0255592517742511,-0.0159520512149118
"111",-0.00420299795298144,0.00307694630258054,0.0176995770994006,-0.0816190528298642,-0.00550536026512873,-0.0201137937351945,-0.0157223269861291,0.0339838528155988,-0.0148300523724432,0.0180884249747926
"112",-0.00699601456860677,-0.00801982582954286,0,-0.0235274664049845,0.00332349151495818,-0.0196629113426224,0,0.0590791350318215,-0.020847974589619,0.00722940585573344
"113",-0.00321643294757494,0.0110874255268196,0,0.0230047824953545,0.000359309995490247,0.0692086881760253,-0.0141735945186526,0.012297527810406,-0.00083058559592256,-0.0209812838714279
"114",0.00142560591494301,-0.0107778058524926,-0.0266682470821612,-0.00998303299465541,0.00372441573638048,0.0516154388550928,-0.00925928080622358,0.00664454271866873,-0.0306904759024296,-0.0139435443355462
"115",0.00670095159619128,0.0235594161423634,0,-0.0200006667066695,0.00650501163082434,-0.0103826542155526,0.0337956367262622,0.0836023351291094,-0.00666242513852403,0.0135107305806974
"116",-0.00571216911397268,0.00301919529436619,-0.0699585886069106,0.0100503358535015,0.0061639634327872,-0.00464940774300434,0.0179343080759797,-0.00305033281762298,-0.00964201170376616,0.00388855331037264
"117",0.00124086210363987,0.014069979365336,0.00961545869944197,0,0.000108776508192244,0.0271994937841687,0.0282516127028137,-0.0458413593482411,-0.0259153165570588,-0.00172635538478477
"118",0.00839458570090443,0.00356089447713967,0.0512932943875507,0.0149542523755314,0.00455703328637386,0.0303363924934146,0.00209237192330039,-0.00856536285892305,0.0134274777756501,0
"119",-0.0122341459679501,0.00118409339818158,0,0.0215705351619637,-0.0044483501619881,-0.0205581834314587,0.00198358935762529,-0.0417184535672923,-0.0305547020747561,-0.0126061078234392
"120",0.000721027708244553,0.0111799450565482,0,-0.0277632290008296,0.00696208388951845,-0.00675926337283409,-0.00114799937939518,0.012256420836976,-0.0042138323031034,0.0108767236527001
"121",-0.00215332739676879,-0.0174123000925499,-0.0953101798043249,0.00802996476922527,0.000135017747920608,-0.00908416542213144,0.0065567705715758,0.00552182518430795,0.0232384621393945,-0.0179004829256945
"122",-0.009439204206958,-0.00627147099282012,0.00498754151103897,-0.00552195741549164,-0.00992820825789223,0.0135954135896581,-0.00958940443117504,-0.0121885165424971,-0.0195929922684615,0.000440350556141413
"123",-0.0165369182475009,-0.00902792778547238,0.0049627893421291,-0.0233421741152222,-0.00969739956881726,0.0145226535733505,0.00480615480492222,-0.00223214378394089,-0.0213776668477684,-0.0101792743888987
"124",-0.0022982373087227,-0.00515251479857691,-0.00995033085316809,0.00202227237132151,-0.00862549577240084,-0.00388923549477168,0.0128418891718387,-0.0134985176708952,0.00428905777948419,-0.00624719824664823
"125",0.00401499401610716,0.01567718997463,-0.0512932943875506,0.0189439765930673,0.00429437265092035,0.00185396788500506,0.012882389577537,0.0101409319760494,-0.00162073436787892,0.00178884859917814
